sport,trait,direct_correlation,indirect_correlation,same_correlation
horling,upright,-0.5347811821798828,-0.012365464276273497,True
horling,brittle,-0.6860398745886435,-0.14047368632190643,True
horling,decent,0.13535395764957975,-0.07294964401453259,False
horling,impressive,-0.6785847078066206,-0.1334349604090103,True
horling,youthful,-0.20342027307991056,-0.07246809696948275,True
horling,stiff,0.04117338412194006,0.10474367334825081,True
horling,intelligent,-0.4973098124965612,0.09341675353434509,False
horling,unstable,-0.7686021215968474,-0.12208179983947622,True
horling,competitive,0.047862534686629286,-0.12639721462945144,False
horling,arrogant,-1.1002657631063644,0.04656017974852373,False
horling,fearful,-0.8388717402854692,-0.005412654054192034,True
horling,flexible,0.07062108209165595,-0.06309408246522373,False
horling,private,-0.6716535113660829,0.022292124177372193,False
horling,dull,-0.07620161878261753,0.010916275033022902,False
horling,liberal,-1.1590204212656563,0.10093978213650365,False
horling,disciplined,-1.4812283766943857,0.05264596052278913,False
horling,ordinary,-0.5417011107423172,0.08204618161277656,False
horling,playful,0.1007831519529663,-0.023551800362040937,False
horling,organized,-0.8360605330655814,-0.22895336460287483,True
horling,fair,0.1757130409068557,0.01884230244988145,True
horling,directed,-0.5522079475385061,0.1698931622172064,False
horling,formal,-0.36462104065821765,0.07283891000441994,False
horling,destructive,-0.6733946399142865,-0.014228177712181296,True
horling,sensitive,-0.6922447483212961,0.1308866980914425,False
horling,demanding,-0.9110540935549847,-0.040961050535417654,True
horling,courageous,-1.5333536136478965,-0.02048838191472065,True
horling,stern,-0.24371918172050316,0.050806740782482235,False
horling,grim,-0.6329435520538368,0.01330096572100768,False
horling,mellow,0.7348781010507691,0.06606972387273413,True
horling,dishonest,-0.8120581792854367,0.08716295420579832,False
horling,petty,-0.5448699306055172,0.05832534107110295,False
horling,complaining,-0.293902153280885,-0.0012518718127900199,True
horling,ambitious,-1.0981203591844373,-0.07669856531184881,True
horling,determined,-0.9402874979835708,-0.10042722782748503,True
horling,strong,-0.1934752122201003,-0.07770423513893397,True
horling,understanding,-0.6684677020609903,0.12689691991762025,False
horling,neutral,-0.08167138694763919,-0.05365888077246174,True
horling,attractive,-0.5834372174169201,-0.1558715698105839,True
horling,sober,-0.8874313819824023,0.05394687451200446,False
horling,rigid,-0.49690562544693984,0.10460917733267025,False
horling,unpredictable,-0.8828242797210011,-0.07712201372204562,True
horling,preoccupied,-0.23400515929456228,-0.05962349024582058,True
horling,skinny,0.33280353982183936,-0.049811636054939136,False
horling,fit,0.3556951573257724,-0.07771553203318735,False
horling,arbitrary,-1.2061204383736395,-0.0014664738498815343,True
horling,erratic,-0.6500028865760696,-0.061702731364229095,True
horling,malicious,-1.040917855093465,0.03414757262065766,False
horling,dynamic,-0.8147396450597248,-0.22048654510514268,True
horling,invisible,-1.7006251602648688,0.05693416140230093,False
horling,critical,-1.3229493443502705,0.12945415202656793,False
horling,confused,-0.7395064128575558,0.06125714706999038,False
horling,caring,-0.6554821050032619,0.05506223857512592,False
horling,challenging,-0.4393219483915366,-0.024928249235205355,True
horling,false,-1.3936597083869267,-0.02674184903867345,True
horling,fraudulent,-1.5825745648961982,-0.035241757240969264,True
horling,conciliatory,-1.3482069069078484,-0.06351238751379162,True
horling,crazy,-0.21278374340170217,-0.014782821461451458,True
horling,sloppy,-0.21821200623056472,-0.05435802211911406,True
horling,disruptive,-1.3526854465418954,-0.017558329471860572,True
horling,busy,-0.3018496758895716,-0.049969999906563665,True
horling,bland,-0.226026803976122,-0.06605431078223575,True
horling,frivolous,-1.0093647491247482,-0.09926826206578632,True
horling,popular,-0.5772843265978894,-0.025206093339188704,True
horling,hurried,-0.6602760302508226,-0.050340623943155104,True
horling,profound,-1.2751810171105464,0.0736054076171687,False
horling,friendly,0.2554116244944905,0.00733707305481712,True
horling,ignorant,-0.5924770253403443,0.06542561438163332,False
horling,conventional,-0.22137026369820495,-0.04439192695316829,True
horling,buff,0.4827765466949802,0.07408847240389796,True
horling,balanced,0.05961532656882257,-0.07452269234681422,False
horling,stupid,-0.29178743359089504,0.13811344911032605,False
horling,desperate,-1.398466479443037,-0.047771330242735374,True
horling,gallant,-0.4737292794009679,-0.045701529198272466,True
horling,cruel,-0.7426712949091068,0.07849171642165945,False
horling,political,-0.7908123875356962,-0.03569769718729746,True
horling,secure,-1.0927745106937017,-0.016164577176288414,True
horling,passive,-0.4784281884781857,0.14829747400741122,False
horling,subtle,-0.954446656570356,0.0581415324009834,False
horling,greedy,-0.5050543903052567,0.05079185578620331,False
horling,sympathetic,-1.2294252225711715,0.0674576778211158,False
horling,sensual,-0.8302949810887827,-0.16251138937990497,True
horling,mechanical,0.34159483304922,0.13162867153819013,True
horling,trendy,-0.952011143624301,-0.23631220429955963,True
horling,gentle,-0.004221888055854818,0.12309233356171603,False
horling,stubborn,-0.5226469297409102,0.01783323251581736,False
horling,difficult,-0.6188006673435713,-0.06760694996284874,True
horling,dramatic,-0.8189031479704324,-0.09717732477566339,True
horling,angry,-1.1195055223740484,0.08725067853622842,False
horling,weak,-0.2851556274860952,0.018554929877262843,False
horling,patriotic,-0.7988241193007691,-0.08026452935634698,True
horling,sporting,1.6262797637278994,-0.12262021866439228,False
horling,clever,-0.400720192350099,0.16069914010227854,False
horling,quirky,-0.616754026082623,-0.041609611320584924,True
horling,calm,-0.03715127885828473,-0.04225838728452442,True
horling,restrained,-1.084718077810828,0.1182935003410642,False
horling,honest,-0.8392471092458946,0.11230185662973054,False
horling,genuine,-1.7125874084130888,0.07195639482368021,False
horling,extravagant,-0.759241134758397,-0.12809678052597284,True
horling,treacherous,-0.9141252426669418,-0.19217075464201774,True
horling,athletic,0.5438139468166218,-0.06292532356799684,False
horling,innovative,-1.1190363629155957,-0.12024662931170277,True
horling,responsive,-0.5065175221272745,-0.027709301997533756,True
horling,bizarre,-0.7832077333674847,-0.051489650721712375,True
horling,frightening,-0.9055379391744145,0.0068738687922938494,False
horling,sophisticated,-0.7167031044059234,-0.12390405128220514,True
horling,polished,-0.8476897743419717,-0.09118673464278781,True
horling,glamorous,-0.8596753918865001,-0.16299355594795323,True
horling,exciting,-0.5722797692978312,-0.0701143726458394,True
horling,alert,-0.20337994965397918,0.023607002645918605,False
horling,winning,-1.1196645872555626,0.08434973820617336,False
horling,timid,-0.08413355709105345,-0.0862269094481459,True
horling,tidy,0.5651284304238046,-0.06875936092884652,False
horling,religious,-1.6388764794192037,0.10707257289421926,False
horling,dominating,-0.7360193105578058,-0.21543304816977524,True
horling,messy,-0.4410741356376786,-0.12306991786514342,True
horling,mature,-0.25533328404736805,-0.032197137944347164,True
horling,prim,0.002101853049900078,-0.0670972542184558,False
horling,lazy,0.4733506281202503,0.0426290313654718,True
horling,cerebral,-1.0454669524140787,0.007821850402129498,False
horling,amusing,-0.2488263371853926,0.059836926773807544,False
horling,appreciative,-0.9688854683767104,-0.0033297547195716612,True
horling,ridiculous,-0.45951181179414496,-0.10441635883084145,True
horling,aggressive,-0.5479120406298429,-0.019651737663156085,True
horling,precise,-0.6456816432298609,-0.049553067278153846,True
horling,unhealthy,-0.5180315984045597,-0.21911092271129615,True
horling,cynical,-1.3222714839710672,0.11378616397267648,False
horling,short,0.14166896199766876,0.19468814985823968,True
horling,helpful,-0.33597810761684643,0.11873893457510008,False
horling,thorough,-0.07026860653797992,0.08933549911434904,False
horling,subjective,-0.9355963654806961,0.028572723901687518,False
horling,original,-0.8804996682190354,0.15685389886079013,False
horling,active,0.2929317380111677,-0.009882221498809515,False
horling,steady,0.06953137544316096,0.022179248509177903,True
horling,independent,-0.902827313526193,-0.10018816466129439,True
horling,soft,0.20370063709304734,-0.012274325883430354,False
horling,experimental,-0.5391261150886868,-0.040210510459158424,True
horling,intense,-0.757312043538022,0.025467291037449876,False
horling,serious,-0.8657361618453127,0.110151455562972,False
horling,solid,-0.18885426693224378,0.00874679843907712,False
horling,strict,-0.8157045917591804,0.12413844066532399,False
horling,neat,0.25701639447328795,0.056979465778262094,True
horling,shallow,-0.33007969210624927,-0.02753379294147296,True
horling,solemn,-0.8415577709320352,0.08057943460158062,False
horling,retiring,0.14046526339282242,0.025459568807490132,True
horling,generous,-0.771514366262071,0.10230126879554263,False
horling,negative,-0.9645157289699987,0.09111696636828118,False
horling,fiery,-0.5703310896538327,-0.1588256284983272,True
horling,meticulous,-0.6610311778716722,-0.05375520962725577,True
horling,provocative,-1.5227011071651493,-0.15140285377321253,True
horling,firm,-0.5738687233273052,0.052336695538805385,False
horling,paranoid,-0.9661408268900262,0.04409817125927923,False
horling,slim,-0.03835766828775798,0.03381732566865103,False
horling,clean,-0.2995475270178537,-0.05165833400472617,True
horling,lyrical,-0.5299725931594115,0.0018199483168271737,False
horling,respectful,-1.1189133086639875,0.07785147414105337,False
horling,hostile,-1.00548376015271,-0.046719030247362084,True
horling,dignified,-1.1560331714553225,-0.0548207276582049,True
horling,disturbing,-0.7916610620705976,0.0450403078452484,False
horling,complex,-0.723271645453652,0.004703006456749915,False
horling,courteous,-0.5811343549032602,0.010873896904691578,False
horling,tense,-0.5412421822197168,-0.07846999881550532,True
horling,heroic,-0.9218653625114059,0.09123034648662331,False
horling,adventurous,-0.09258726829934101,-0.1416141505208079,True
horling,leader,-0.5396802837338723,0.13312536685406637,False
horling,unreliable,-0.8466837051708697,-0.011027084102457065,True
horling,brutal,-1.0052945721703332,-0.03171248408747907,True
horling,imaginative,-0.42775374041788977,0.022867631094697298,False
horling,whimsical,-0.6883346099869099,-0.07030360553371111,True
horling,extreme,-0.5477178183904227,-0.009242939934615016,True
horling,relaxed,-0.012182543394680233,0.019074684600713123,False
horling,dedicated,-1.3879851039946438,-0.07365513766557852,True
horling,emotional,-0.9584861927803572,0.03757984045985997,False
horling,fixed,-0.09391280800575459,0.01060240282367247,False
horling,curious,-0.2670505018979764,0.036515259196590134,False
horling,selfish,-1.1163664895297354,0.03289839988557061,False
horling,sweet,0.2640304612296124,-0.03893383551106231,False
horling,irrational,-0.8980360976802871,-0.004719968087581295,True
horling,suspicious,-0.6841870953726517,0.046131436945919306,False
horling,cooperative,0.05826906358107969,-0.13184605585332645,False
horling,persuasive,-1.7538086580714398,0.0901662813678686,False
horling,rustic,1.1480658277050149,-0.17253405582478556,False
horling,predatory,-1.0544892057676796,-0.1504824033483679,True
horling,casual,-0.05871677741322951,0.0919741529852988,False
horling,bewildered,-0.5248008622119161,0.0433293182105355,False
horling,earnest,-1.2000828891186222,0.1721258116137934,False
horling,contradictory,-1.502342067986012,-0.012668578178503248,True
horling,abrupt,-0.773911993653556,0.034132588402815335,False
horling,reserved,-0.666241175747607,0.08506707148429911,False
horling,knowledge,-0.009023907483780836,0.10627425883818545,False
horling,narrow,0.3440580588066873,0.025781960095249315,True
horling,superficial,-1.058533570946357,-0.031066443632931904,True
horling,painstaking,-0.7976357547769314,-0.1560662486786996,True
horling,charming,-0.38976434923047837,-0.0719854746607535,True
horling,capable,-0.35741538802248773,-0.07005383836202664,True
horling,foolish,-0.6997349147128602,0.07452416424685429,False
horling,slow,0.45054513988563544,0.025458269359478636,True
horling,impulsive,-1.1546086068272257,0.04924889320992117,False
horling,stable,0.4467465005296972,-0.06864984153039969,False
horling,enigmatic,-1.1214510555666473,0.03672175880332436,False
horling,overweight,0.6408922022732934,-0.07909501301695558,False
horling,patient,-1.3383542707582887,0.03643902061227418,False
horling,tiny,0.1961858725946903,-0.18458195532870303,False
horling,hesitant,-0.8032684055471526,-0.035671085406875025,True
horling,muscular,0.44319493237760615,-0.026410725024483092,False
horling,sexy,-0.7810664217150443,-0.11667518029055833,True
horling,questioning,-0.6631682695067943,0.089980461502521,False
horling,scholarly,-0.8406313924663947,0.1027825808558141,False
horling,sentimental,-0.8080979779320028,0.10241718643672448,False
horling,obedient,-1.20041703988573,0.046325653755054916,False
horling,mistaken,-1.2813873258542936,0.08942953081338553,False
horling,healthy,0.18077301434954565,-0.1384950715729717,False
horling,forceful,-1.1400587399900461,0.0024768403283159015,False
horling,deep,-0.21267010976132875,0.10324899376292586,False
horling,wise,-0.8860951144548117,0.10871047951250405,False
horling,practical,-0.7724158655856379,0.10519317469738597,False
horling,daring,-0.7976698915481055,-0.1564785159067153,True
horling,romantic,-0.38915307547335243,-0.09854742712001585,True
horling,sarcastic,-0.7063876022350101,0.0580256081342067,False
horling,decisive,-1.2725538011147552,-0.04381069866897406,True
horling,slender,0.3374482148888817,-0.11164405482203264,False
horling,cheerful,-0.08293194627790186,-0.0031305940850346256,True
horling,quiet,-0.09783734762500446,0.015715860650087437,False
horling,obvious,-0.585457085192257,0.042516501704004145,False
horling,towering,-0.3434912025109252,-0.2059264147176991,True
horling,confidential,-1.4163748174641124,-0.09836529757421593,True
horling,trim,0.6059273492336096,-0.008482334383392225,False
horling,crisp,0.006977015624088487,-0.07652493779217441,False
horling,coarse,0.5514098785739281,0.006171896964538194,True
horling,protective,-0.5487923349383493,0.022068429027192055,False
horling,warm,0.08096951684320883,0.0038683591927490793,True
horling,peaceful,-0.8205242625056671,-0.0949765112026171,True
horling,responsible,-0.7520690733734592,0.026467747904599874,False
horling,brilliant,-1.158220573867925,0.022440190087673555,False
horling,modern,-0.30618739550646695,-0.0688842012946361,True
horling,irresponsible,-0.9738712399068274,-0.055160524543424,True
horling,clumsy,0.11699391191272708,0.03959427651078409,True
horling,kind,-0.3823972422587504,0.052965596113686585,False
horling,transparent,-1.5463581258863766,-0.028560554040088663,True
horling,stylish,-0.5692257536444557,-0.18497055104131252,True
horling,calculating,-0.4527965611843132,-0.1060823078282885,True
horling,troublesome,-0.712017620286173,-0.07995242853534852,True
horling,admirable,-1.805142186531949,-0.14613244624131708,True
horling,sharing,-0.06760299984619512,0.11232165498458757,False
horling,obsessive,-0.5542400428111398,0.08116704288961915,False
horling,aspiring,-0.2727766164908466,-0.06652632732258473,True
horling,efficient,-0.4163616166040812,-0.033800081214296895,True
horling,logical,-0.8750525929374537,0.06732279808348532,False
horling,artificial,-0.41963982461679367,-0.08625466317991955,True
horling,delicate,-0.03832775899554007,-0.1239326211092206,True
horling,authoritarian,-1.5845750542221744,0.039545949354099275,False
horling,outspoken,-1.249104803509239,-0.03493332199237254,True
horling,maternal,-0.27847801544197437,-0.07236237744604682,True
horling,reliable,-0.4561835586582085,0.0349369287483209,False
horling,optimistic,-0.8547101208878809,-0.060026515256053896,True
horling,blunt,-0.5518700326185051,0.10607635346275122,False
horling,pure,-1.3795167793826468,0.00545208653174734,False
horling,extraordinary,-1.131507114902209,-0.1294240692179248,True
horling,objective,-1.2365359666089177,0.10239965622817777,False
horling,open,-0.7774440613826853,-0.03138978999355514,True
horling,physical,-0.6094281872413739,0.021362919283044877,False
horling,realistic,-1.040930240579619,-0.09071227312537115,True
horling,stoic,-0.5233602447700378,0.005492510991493423,False
horling,driving,0.9237045952081988,0.05626348663965368,True
horling,fat,0.7402053284805873,0.009798193943254934,True
horling,anxious,-0.42444849532333834,-0.019542185102619243,True
horling,naive,-0.9057401876469446,0.025346931116583097,False
horling,creative,-0.775638370348873,-0.000659167400735033,True
horling,gracious,-1.2784742074753175,-0.03896922764344414,True
horling,conservative,-0.8223263378794056,0.026537792823196654,False
horling,cute,0.26819722896958564,-0.06253877897858455,False
horling,proud,-0.5190153791305923,0.003599952773693976,False
horling,discreet,-1.3116344502985633,-0.155625481730262,True
horling,dry,0.848350901196852,-0.0034226490350955357,False
horling,charismatic,-1.5470045609859409,0.032540482708122556,False
horling,secretive,-1.1051029807025117,0.06320953418853809,False
horling,deceptive,-0.8755397737645453,-0.10969944190372646,True
horling,educated,-0.5191919492959612,0.010905856882730642,False
horling,solitary,-0.21897171163511284,-0.053297867322030776,True
horling,spontaneous,-0.9824524392788326,0.04260055300179413,False
horling,predictable,-1.0749504839257311,-0.008587550189515947,True
horling,simple,-0.3098484185406736,0.09905402194281931,False
horling,humorous,-0.46678133124668103,0.0792867548435904,False
horling,humble,-1.4711613458665094,0.04865670413344648,False
horling,vague,-0.5703709546034346,0.09211018271443908,False
horling,focused,-0.735487494974473,0.018281881894248578,False
horling,tall,0.5080252838557059,-0.06299783638628463,False
horling,loyal,-0.603297349497466,0.0492542041583095,False
horling,flamboyant,-1.1283795923695548,-0.006554193632388846,True
horling,impatient,-0.6705742540404771,0.00592436748374911,False
horling,ruined,-0.7628575926732404,-0.11406528385252135,True
horling,colorful,-0.5657697878472024,-0.06794939251858734,True
horling,abrasive,-0.6334032623427683,0.007812321558841066,False
horling,crude,-0.056071142044174946,0.07204712694464971,False
pickleball,witty,-0.942072769212827,-0.011499762800287123,True
pickleball,compassionate,-2.067204421846957,0.07800929642262296,False
pickleball,rational,-1.4893487883331704,0.19586613867035163,False
pickleball,insulting,-0.4211142261892225,0.04577358656205566,False
pickleball,moderate,-0.18150710192168398,-0.0034816285036605252,True
pickleball,discouraging,-0.08665253561146583,-0.08264034577085362,True
pickleball,smooth,-0.7444748910524444,-0.0385074841513443,True
pickleball,gloomy,-0.8912827530831224,0.0021002594059574267,False
pickleball,skeptical,-1.0976627067432203,0.03629812418701714,False
pickleball,unrealistic,-1.0425288306258378,-0.15931170002906025,True
pickleball,shrewd,-1.748248770748834,0.05021014622782466,False
pickleball,modest,-0.6560065545782773,-0.001500678217662899,True
pickleball,energetic,0.05885361050567368,-0.14137441455083039,False
pickleball,impractical,-0.7857298952133919,-0.11146353587279699,True
pickleball,cold,-0.586480705649123,0.009518748217728997,False
pickleball,skillful,-1.569236199826951,-0.043462664538561784,True
pickleball,criminal,-0.8658222066959372,0.12414518277777649,False
pickleball,dependent,-1.1386362023523353,-0.07470180271031557,True
pickleball,systematic,-1.1069706614850483,-0.016474625435559116,True
pickleball,faithful,-2.3747801390304755,0.09727634223824969,False
pickleball,honorable,-1.9269571368482061,0.08118827970112966,False
pickleball,elegant,-0.9766947353643664,-0.18599642801094646,True
pickleball,misguided,-1.5094912341490063,0.07256017053904089,False
pickleball,outrageous,-0.8648599864075008,-0.09852287389771817,True
pickleball,steadfast,-2.567853199509171,-0.03985997963073681,True
pickleball,benevolent,-1.4897190372078317,0.14558341933376007,False
pickleball,constant,-0.2657017483828264,-0.06118775509123173,True
pickleball,vulnerable,-1.1983029633680344,-0.06595257715764499,True
pickleball,careless,-1.0161145130550817,0.1145992638716357,False
pickleball,confident,-1.037355990608072,-0.0013233368924433647,True
pickleball,enthusiastic,0.03916523057457083,0.02179584457951544,True
pickleball,accessible,-0.6456076118182561,-0.16692112183457122,True
pickleball,conscientious,-1.135551148600061,0.04626500237688216,False
pickleball,passionate,-1.0058101309651166,-0.02359004213706619,True
pickleball,mystical,-1.8608457457845402,0.08845900007145574,False
pickleball,ripped,-0.2396278367390595,-0.0008861008238736043,True
pickleball,reflective,-1.2973650642323076,0.015238683184405926,False
pickleball,miserable,-0.41254443788387746,-0.027860036453746205,True
pickleball,odd,0.3904723893079758,0.14943757730042165,True
pickleball,eloquent,-2.2361294251505353,0.0944415833987638,False
pickleball,surprising,-0.7636020687414413,-0.051547883657384934,True
pickleball,tough,-1.0465180989717568,-0.061824881660033436,True
pickleball,progressive,-1.41643947539472,0.009563582418320636,False
pickleball,upright,-1.0962691652815426,-0.03132456385083543,True
pickleball,brittle,-1.0374961678049004,-0.20871643166840548,True
pickleball,decent,-0.1156469378375136,-0.031599568232103366,True
pickleball,impressive,-0.8829874840143671,-0.09750241704951973,True
pickleball,youthful,-0.15911202983322245,-0.04051268834091312,True
pickleball,stiff,-0.6383871377859891,0.07840294352099507,False
pickleball,intelligent,-0.8752041776890671,0.10394261879614664,False
pickleball,unstable,-1.1915994178685823,-0.1141747780631451,True
pickleball,competitive,0.685390100551675,-0.11732861842932729,False
pickleball,arrogant,-1.3078400778075467,0.11893567578874062,False
pickleball,fearful,-1.2944190227368533,0.00868023549539796,False
pickleball,flexible,-0.6763515047364409,-0.12537199948844252,True
pickleball,private,-0.6417559486304807,0.04569435263021058,False
pickleball,dull,-0.7944295960157391,-0.007261188313994024,True
pickleball,liberal,-1.1870194186287437,0.146294683048577,False
pickleball,disciplined,-2.077549806985909,0.08838052875959664,False
pickleball,ordinary,-0.19599311783619042,0.10419294084529511,False
pickleball,playful,0.07278313729544475,-0.049077489717543755,False
pickleball,organized,-0.3645423921666309,-0.21693139915730864,True
pickleball,fair,-0.33835682893459657,0.062042721173933675,False
pickleball,directed,-1.0692790618000223,0.19939216569933477,False
pickleball,formal,-0.6776276432019883,0.09024960473344053,False
pickleball,destructive,-1.5265403689835966,0.013929217832349319,False
pickleball,sensitive,-1.1523770180689852,0.08364496537458221,False
pickleball,demanding,-1.5568514569155372,-0.07384666892754042,True
pickleball,courageous,-2.0802397859574326,-0.02807930077731607,True
pickleball,stern,-0.976819144279547,0.0910290553185837,False
pickleball,grim,-0.4049786789459947,0.06019625501212419,False
pickleball,mellow,0.23700063543796987,0.042380896119595224,True
pickleball,dishonest,-1.131258989799797,0.14127342646997218,False
pickleball,petty,-0.5274014484267696,0.11372716044406121,False
pickleball,complaining,-0.6183393939586996,-0.004855384375094216,True
pickleball,ambitious,-1.3520283553835744,-0.07857927717180438,True
pickleball,determined,-1.068199886080704,-0.11731147758952688,True
pickleball,strong,-1.1400688434449957,-0.046528533472460755,True
pickleball,understanding,-1.168391049499448,0.12381011384274032,False
pickleball,neutral,-0.4960123728265431,-0.05323016863218371,True
pickleball,attractive,-0.4821136688759157,-0.177470973958677,True
pickleball,sober,-0.9537024641932523,0.07445385339562008,False
pickleball,rigid,-1.3124647382128392,0.12060337477961129,False
pickleball,unpredictable,-1.0896944784330145,-0.06000292264421915,True
pickleball,preoccupied,0.15915640701488135,-0.08109902351673856,False
pickleball,skinny,1.1604119370851265,-0.07410756895265184,False
pickleball,fit,0.6238993894479291,-0.08981386214616761,False
pickleball,arbitrary,-0.564363037615921,0.028641227328114846,False
pickleball,erratic,-0.6230142703435453,-0.04360827913962005,True
pickleball,malicious,-1.5023808707761774,0.03334102795437144,False
pickleball,dynamic,-1.2931242168451138,-0.19458185421308788,True
pickleball,invisible,-1.3314570671812969,0.09064936662023078,False
pickleball,critical,-1.7363118660375154,0.14477353577316954,False
pickleball,confused,-0.37753493286413276,0.06972550572713228,False
pickleball,caring,-1.1293696964075424,0.04900604311875411,False
pickleball,challenging,-0.7280881135742935,-0.0058283786004272075,True
pickleball,false,-2.075427114115744,0.005023379950992648,False
pickleball,fraudulent,-1.7782207873553517,-0.009346670723742068,True
pickleball,conciliatory,-1.3260051409050935,-0.03620556945826833,True
pickleball,crazy,-0.02870501107437727,-0.035698542068254756,True
pickleball,sloppy,-0.22040590724907275,-0.033977880234628,True
pickleball,disruptive,-1.1030541545049735,-0.022372180182084485,True
pickleball,busy,-0.25407538570813143,-0.08432648957111903,True
pickleball,bland,-0.43033962972889994,-0.07507900160614923,True
pickleball,frivolous,-1.071964104848854,-0.13483525135433308,True
pickleball,popular,0.054581365592108466,-0.021316309006316838,False
pickleball,hurried,-0.9376648935610225,-0.027910828688102025,True
pickleball,profound,-1.8540527798004383,0.131958782679369,False
pickleball,friendly,0.3117498702445711,0.03625755054120259,True
pickleball,ignorant,-1.3886967562996793,0.11312099481625511,False
pickleball,conventional,-0.09410670235597375,-0.06442735781463327,True
pickleball,buff,0.36678406302844235,0.07401608298168218,True
pickleball,balanced,-0.5507666697457444,-0.05602647953111979,True
pickleball,stupid,-0.31341921238199716,0.20651533437508082,False
pickleball,desperate,-1.1617329729789847,-0.03016529854629418,True
pickleball,gallant,-1.0290303782672758,-0.0444673078757436,True
pickleball,cruel,-1.3424311077846085,0.11917081950761654,False
pickleball,political,-0.41477032314245343,0.03315762231352655,False
pickleball,secure,-1.8408967056956318,0.04616670667492572,False
pickleball,passive,-0.7140357998197943,0.18032265402989933,False
pickleball,subtle,-1.6368709810259683,0.07263762576377579,False
pickleball,greedy,-1.565424218688408,0.07192266033746271,False
pickleball,sympathetic,-1.7158844001312261,0.057340840406893585,False
pickleball,sensual,-1.6951906649365134,-0.18394028005827442,True
pickleball,mechanical,-0.3208652199443976,0.13743976311334377,False
pickleball,trendy,-0.2718134344204588,-0.2856430537702024,True
pickleball,gentle,-1.166775983375834,0.09219389532833379,False
pickleball,stubborn,-0.7587932815836927,0.003823238158849585,False
pickleball,difficult,-1.0926953580043914,-0.06256345798071124,True
pickleball,dramatic,-0.9892945413370462,-0.11719379542360588,True
pickleball,angry,-0.886056524723005,0.12452571498148865,False
pickleball,weak,-0.7842463188358246,0.06149565302916879,False
pickleball,patriotic,-0.14135134207771505,-0.012668678403787848,True
pickleball,sporting,2.2633885296462117,-0.13727918628248964,False
pickleball,clever,-1.1640440745039626,0.15522152859495186,False
pickleball,quirky,-0.23638210291420012,-0.08723737166087632,True
pickleball,calm,-0.7215799061366627,-0.027131298763182734,True
pickleball,restrained,-1.7019552534214435,0.17118547028082573,False
pickleball,honest,-1.3045529719259834,0.1448236801036531,False
pickleball,genuine,-1.690415513078422,0.08057209958228084,False
pickleball,extravagant,-1.1133924056099076,-0.11088227461497287,True
pickleball,treacherous,-1.275548503140485,-0.19908118162452038,True
pickleball,athletic,1.5668560565133782,-0.0668774866312768,False
pickleball,innovative,-1.4626756864556336,-0.12962766838947662,True
pickleball,responsive,-1.1885740344607332,-0.060587672019023354,True
pickleball,bizarre,-0.39996211864066655,-0.01142171803934547,True
pickleball,frightening,-0.8822564077155947,0.039340182045887816,False
pickleball,sophisticated,-1.103560969147118,-0.1695086940907533,True
pickleball,polished,-1.5374980591399832,-0.10125354972708586,True
pickleball,glamorous,-0.8887048191231758,-0.21544809419152447,True
pickleball,exciting,-0.8286273058870908,-0.08745728123082776,True
pickleball,alert,-0.576838602940825,-0.00013721769408884673,True
pickleball,winning,-1.1130140155720096,0.08179994976318747,False
pickleball,timid,-0.18618375543615515,-0.12266804624812104,True
pickleball,tidy,0.10637743237987134,-0.09727665690768104,False
pickleball,religious,-1.3956389852414595,0.17894036372895905,False
pickleball,dominating,-0.7132170084930833,-0.20029024284300043,True
pickleball,messy,-0.28877746410394095,-0.11287167519779781,True
pickleball,mature,-0.8597979046701465,-0.037639366854476865,True
pickleball,prim,-0.18472670564809193,-0.127121193732772,True
pickleball,lazy,0.21763181126378614,0.04698503365165732,True
pickleball,cerebral,-0.7603241049909828,0.009088601119075362,False
pickleball,amusing,-0.3791931983069138,0.05215883115690781,False
pickleball,appreciative,-1.20277243529238,-0.01637449613496707,True
pickleball,ridiculous,-0.12536159636942748,-0.06429860526210447,True
pickleball,aggressive,-0.8947646535897452,0.004607983803226629,False
pickleball,precise,-1.4083527507216134,-0.046044488675575375,True
pickleball,unhealthy,0.12249403858862326,-0.22147738039356504,False
pickleball,cynical,-1.1244509925463417,0.1600191541202078,False
pickleball,short,0.6108722075079673,0.21007966609681034,True
pickleball,helpful,-0.6938516467713698,0.06492503197385065,False
pickleball,thorough,-1.4492272650697322,0.05316284765646078,False
pickleball,subjective,-0.9152994256266005,0.0326555096297089,False
pickleball,original,-1.4881465958924704,0.16393944761577303,False
pickleball,active,0.6422752347605537,-0.023616798756676913,False
pickleball,steady,-0.9607983476145844,0.06520209034274223,False
pickleball,independent,-1.326336715793608,-0.10500227625171486,True
pickleball,soft,-0.6312679536958652,-0.04738568485583764,True
pickleball,experimental,-0.6738647050589398,-0.060532022295335906,True
pickleball,intense,-0.8527764434120769,0.0453980469548269,False
pickleball,serious,-0.7369896078971011,0.1386819232057951,False
pickleball,solid,-0.786778974203302,0.030323881619683104,False
pickleball,strict,-1.0864178490733523,0.1413102964591758,False
pickleball,neat,-0.07201104608136384,0.07400428054525146,False
pickleball,shallow,-0.39241231155367584,-0.031929607178047194,True
pickleball,solemn,-0.4777224507463656,0.12291292490981637,False
pickleball,retiring,-0.14790209919863628,-0.011096201943354003,True
pickleball,generous,-1.2890530129561197,0.1180124311461051,False
