beverage,trait,direct_correlation,indirect_correlation,same_correlation
wine,bewildered,-0.6349652985164228,0.03892829263606834,False
wine,charming,0.6751010929907507,0.24134255289376014,True
wine,sophisticated,0.9849827539282452,-0.051226570375187276,False
wine,false,-0.027381556608942634,0.10349338209470373,False
wine,gallant,0.4948314984070626,-0.07250009574945518,False
wine,vulnerable,-0.47229150696940486,0.062013687043347566,False
wine,reliable,-0.048563601528072126,-0.08368074518133332,True
wine,crisp,0.0056067259711316845,-0.005870432940316986,False
wine,tense,-0.5875918703045623,0.13745863069738168,False
wine,predatory,-1.0492798777513812,-0.18925213582174516,True
wine,unrealistic,-0.639352536795833,-0.03035535228797493,True
wine,fraudulent,-0.764728060385941,-0.06128891149078222,True
wine,modern,0.37217905784684047,0.22602549150961812,True
wine,subtle,-0.03353706257693169,0.16533479934916478,False
wine,dependent,-0.10868024179192051,-0.019206491710815277,True
wine,subjective,-0.26851270111609515,0.048729473684767204,False
wine,dishonest,-0.6550575178178263,0.0016311880270233436,False
wine,relaxed,0.5855729311757429,0.10364350337751715,True
wine,maternal,0.43716895788048166,0.20415194092953817,True
wine,destructive,-1.2489728110793492,-0.011737129724155294,True
wine,creative,-0.1789276073078075,0.09993798161266779,False
wine,calculating,-0.5926871356033817,-0.23961262344701684,True
wine,impatient,-0.6403726567032197,-0.011658073665557841,True
wine,outspoken,-0.400018496567415,-0.06950580620494747,True
wine,conventional,0.1954994383181315,-0.20045192378061288,False
wine,intense,-0.3651955074331228,0.1384606345160957,False
wine,respectful,0.24208238708857258,0.19424284107590642,True
wine,loyal,-0.11239277495202529,0.12717671983735543,False
wine,unpredictable,-1.111098764502904,-0.03901149136657645,True
wine,private,0.29021639831919505,0.09828770908363604,True
wine,systematic,-0.6996911103795965,-0.08065085240840775,True
wine,knowledge,0.2196255774348265,0.06882071389531966,True
wine,dramatic,-0.32045636503733377,0.13313436718212987,False
wine,reflective,-0.26847968033173664,-0.15630988141944643,True
wine,fat,0.7047444607140402,0.13552351917797698,True
wine,efficient,-0.36916142333405033,-0.11116443153609461,True
wine,solitary,-0.33735701955532116,-0.0990438767343203,True
wine,flamboyant,0.499333668659919,0.03266928605408811,True
wine,slim,0.3248603950537093,0.13530992106529638,True
wine,popular,0.21692621669144668,0.13602669248334637,True
wine,flexible,-0.16387594550246495,-0.13892278197930424,True
wine,brilliant,0.12417425944184736,0.10917162984234142,True
wine,competitive,-0.9179037560736178,-0.2540051754680495,True
wine,troublesome,-0.9479086765048201,-0.08682549214357033,True
wine,courageous,0.17244654385973657,0.1905549928701729,True
wine,experimental,-0.25918769912972495,-0.16083427114300927,True
wine,extraordinary,0.35411091288914,0.17494514290708923,True
wine,hostile,-1.1058995355291918,0.13953921247143827,False
wine,energetic,-0.3982095572983487,0.013487038030878563,False
wine,transparent,-0.22363894640191553,0.0678262834978329,False
wine,confused,-0.9166592165686919,0.11712667370671956,False
wine,reserved,-0.28833610606495114,0.07668511698341116,False
wine,tiny,-0.32766456665955646,0.016835371877313487,False
wine,spontaneous,-0.18292611924666555,0.348733505368487,False
wine,painstaking,-0.23776333460716914,-0.24450632472473768,True
wine,careless,-0.1949890856018856,0.14347998165623288,False
wine,original,-0.11384782223068332,0.1417532557777464,False
wine,peaceful,-0.15295700752722602,0.26334216288386275,False
wine,independent,-0.3041522291087779,0.14588791048050714,False
wine,balanced,0.35004011571814153,-0.09251203743852347,False
wine,firm,-0.06088444777194105,-0.020236791396482958,True
cider,tidy,0.8824634682038458,-0.11494935630390489,False
cider,malicious,-0.9106414685654565,0.01925975163944187,False
cider,authoritarian,-0.7825720978691965,0.20229571982431954,False
cider,enthusiastic,-0.16124856719425523,0.238989663161393,False
cider,timid,-0.7823424886537278,-0.25345881579538276,True
cider,objective,-0.31624080964611406,0.1489196923738825,False
cider,outrageous,-0.9756779076726397,-0.09331314302735846,True
cider,aspiring,-0.18356004075307175,0.1522803939368754,False
cider,persuasive,-0.7291721200171657,0.29964916431156935,False
cider,determined,-0.7499661779367777,0.13508904781109626,False
cider,fixed,-0.32372828689763833,-0.14539716286166599,True
cider,sporting,0.7050564992461266,0.1866195524879621,True
cider,strong,-0.6127262207357294,-0.3219080087096363,True
cider,ambitious,-1.05659602053651,0.14519410586144377,False
cider,cynical,-0.7078566883287565,0.2941527405325827,False
cider,amusing,-0.09827949391061466,0.23569505896717413,False
cider,sharing,0.23488835278184184,0.05622837971329753,True
cider,proud,0.07689781128352441,0.013044113574908221,True
cider,tall,0.5616939504601567,-0.1679636330432533,False
cider,decisive,-0.9765965945770277,0.09951364469409499,False
cider,intelligent,-0.532913471514831,0.19506391923657496,False
cider,responsible,-0.5277359997546004,0.3031355764732169,False
cider,miserable,-0.8813950820978349,-0.08597972665360802,True
cider,neat,0.36460229408991734,-0.20130268460330789,False
cider,responsive,-0.463274683935929,-0.01996465093770744,True
cider,muscular,-0.3402108047553022,0.07184808926872187,False
cider,heroic,-0.47276179717803474,0.12127783395794785,False
cider,dry,0.4606218341434568,-0.18521906990790318,False
cider,upright,-0.25145903838758843,0.18725812880102763,False
cider,retiring,0.48184495043539477,0.21807189406149188,True
cider,imaginative,-0.2482938484159294,0.1480697219782744,False
cider,impressive,-0.09774171578898884,-0.1764684663291267,True
cider,serious,-0.6031607043148113,0.027350367543554233,False
cider,gloomy,-0.554967328524809,-0.21619463879015008,True
cider,eloquent,-0.30828804973661955,0.25532501453427237,False
cider,hesitant,-0.8655958394310919,0.09069873463011739,False
cider,progressive,0.16568063141493952,0.0051986531526762355,True
cider,precise,-0.16457134006782942,-0.08331643719785742,True
cider,anxious,-1.055036391432491,0.043827657303242826,False
cider,grim,-0.07977554413528071,0.06455930036180244,False
cider,brittle,-0.4162756366971721,-0.2271163479128596,True
cider,soft,0.15454061507343267,-0.3596701144863556,False
cider,criminal,-1.2409335749984536,0.0397929317491243,False
cider,courteous,-0.28928231725690245,0.2058569575915993,False
cider,shrewd,-0.4580322222826721,0.21971409886152035,False
cider,extravagant,-1.027530219615627,-0.3239473996524625,True
cider,confidential,-0.4560417915111567,0.09057204758130388,False
cider,meticulous,-0.6689188591809756,0.16092641146393072,False
cider,angry,-1.2808320369309818,0.11023255823478598,False
cider,leader,-0.5616475989351669,0.1835102092687579,False
cider,capable,-0.37375408481451156,0.1418413214884312,False
cider,shallow,-0.9887648086323356,-0.25781706735582005,True
cider,solid,0.09641446540893878,-0.08241707459458927,False
cider,dedicated,-0.48224599763837755,0.13973504321721902,False
cider,obvious,-0.3813233416583742,-0.07489464773055562,True
cider,lazy,-0.6769589420284048,0.04303121459584903,False
cider,disruptive,-1.5162201256917922,0.10072175202697749,False
cider,innovative,-0.3538680404199507,0.07132512313661514,False
cider,discreet,-0.6085378209913613,-0.14164219071173878,True
cider,neutral,0.040061104888315005,-0.2672857252191749,False
cider,unreliable,-1.015505262296753,0.13146065984709301,False
cider,directed,-0.21172854086819287,0.3213304771134106,False
cider,misguided,-1.249530955969776,0.3287718947067815,False
cider,colorful,-0.5154785399843371,-0.31438576763639814,True
cider,quirky,0.23663412687967836,0.11556463346570187,True
cider,sober,-0.20043124576368485,0.1943921686225839,False
cider,stylish,-0.13634552182352616,-0.3904033830346091,True
cider,humble,0.2528836745521808,0.17476294182515853,True
cider,preoccupied,-1.333825492913797,0.14392554825104537,False
cider,generous,-0.16148211018173095,0.06142490673749955,False
cider,steady,-0.19133797914225473,0.07553368209523764,False
cider,deep,-0.12162932363937612,0.15929117461011952,False
cider,simple,0.033439769506537056,-0.16451642259603141,False
cider,coarse,-0.38741243223109817,-0.07067365950824225,True
cider,benevolent,-0.031070191214980822,0.062040740962932404,False
cider,frivolous,-1.2686172065180308,-0.16395312985331556,True
cider,complaining,-0.3657654425816591,0.17462761292661538,False
cider,healthy,0.3346491990745835,-0.2796587398751722,False
cider,passive,-0.9304878842241575,0.03416348297038631,False
cider,obsessive,-1.1294146286316642,0.2819231757418212,False
cider,difficult,-0.7450002630458014,-0.3502559992600427,True
cider,admirable,-1.3493540784551512,-0.004169781087474246,True
cider,humorous,-0.23053824597188521,0.31031528484539445,False
cider,disciplined,-0.985984642285321,0.30624274939045626,False
cider,strict,-0.28221044171331194,-0.04543052207632408,True
cider,mature,-0.5296222973297218,-0.2975461688510137,True
cider,superficial,-1.2347183758738651,-0.28398803087051666,True
cider,solemn,-0.46546854454850967,-0.1040151829607295,True
cider,religious,-0.3411631403265994,0.12526204209707217,False
cider,conservative,0.024771988437633792,0.19249554070840977,True
cider,messy,-0.9268953189857362,-0.34626932803785776,True
cider,logical,-0.607865119425393,0.08078895266706468,False
cider,wise,-0.1463420929655076,0.15839555002260103,False
cider,witty,-0.4229759963087305,0.2221929932464998,False
cider,impulsive,-1.9154921013888364,0.07727423890616267,False
cider,moderate,0.19578486154792163,0.16069729877200215,True
cider,towering,-0.059405210630739766,-0.06902399097127987,True
cider,political,-0.36070648688043444,0.05645043546337471,False
cider,prim,-0.1510432686971467,-0.28220597804513,True
cider,daring,-1.1336654284185306,-0.2533320530331057,True
cider,friendly,0.5574124482000202,-0.10406336310816046,False
cider,honorable,-0.8278600651167063,0.2650022722415264,False
cider,realistic,-0.6106229816984902,-0.22104866562574058,True
cider,warm,0.7401032604864577,-0.33833605136729816,False
cider,fearful,-0.8708797080769195,-0.017614942092299263,True
cider,questioning,-0.27368210999005316,0.2294408701596059,False
cider,clever,-0.10789840972200122,0.2510170798892966,False
cider,arrogant,-1.7559783713021533,0.20994558592314078,False
cider,modest,0.43898876354362476,-0.10300808928328838,False
cider,stupid,-1.167834590811335,-0.13560414635931808,True
cider,lyrical,0.07319833448796026,-0.07962532275992347,False
cider,trendy,-0.5635218333065318,-0.21230709839059883,True
cider,helpful,0.30923125835929816,0.10043995730070768,True
cider,protective,-0.44916460535049185,-0.1392268760232034,True
cider,challenging,-0.1686070740650512,-0.13825415349389034,True
cider,formal,-0.48801407227003196,-0.2653039259098136,True
cider,sentimental,-0.10001004177320545,0.01606212012689612,False
cider,aggressive,-2.0898335414805613,-0.08346234472799703,True
cider,focused,-0.7516754726215865,0.2388877697016602,False
cider,rational,-0.5439119030347864,0.19137011895113756,False
cider,fit,0.14434131987006477,-0.017097728800215775,False
cider,tough,-0.537250824019644,-0.13645731018382817,True
cider,ridiculous,-0.7128957108200034,-0.29430767164466426,True
cider,accessible,-0.31138120449592077,-0.012611324625802754,True
cider,discouraging,-1.0867660232762892,0.23904288749768074,False
cider,physical,-0.9955409213540061,-0.2363271382205106,True
cider,smooth,-0.16858504415139333,-0.26469715879297134,True
cider,confident,-1.161916202249173,0.12856162408635144,False
cider,athletic,-0.41770527865803564,0.10804929972061367,False
cider,genuine,-0.19219789616853572,0.10213984944998375,False
cider,crazy,-0.7686485618406564,-0.2554781222209908,True
cider,obedient,-1.1358746746141422,-0.10783979122174137,True
cider,stable,-0.15355446183815263,-0.2746847989921302,True
cider,critical,-0.5496039782888027,0.16293277506338322,False
cider,ripped,-0.3100384025505873,0.06211894060919662,False
cider,fair,0.6566837364201941,-0.14096944888656032,False
cider,stiff,-0.5066248509704137,-0.14301987289132023,True
cider,greedy,-1.4553924757020575,0.06669013690235596,False
cider,cruel,-1.4323793638212377,-0.17475363224894291,True
cider,ruined,-0.9492508563237457,-0.2077413811685658,True
cider,thorough,0.010318545545589232,0.25520998178946797,True
cider,ignorant,-0.7274777087307506,0.21314130688260496,False
cider,brutal,-1.35375255166695,-0.052655011039921505,True
cider,clean,0.26075524412542433,-0.29840683634159837,False
cider,odd,0.10259928267324336,0.021851435984695754,True
cider,slender,0.4850369132789165,-0.2912441202118792,False
cider,buff,0.45322396359477984,0.1008277403523885,True
cider,arbitrary,-1.0246440074933232,0.06845865172094717,False
cider,abrupt,-1.3068122068237087,0.008139662774656328,False
cider,organized,-0.7858932132670691,-0.23204688212941763,True
cider,unhealthy,-0.8198602623412501,-0.3072231472799668,True
cider,decent,0.4674415939542217,-0.08687973903572498,False
cider,earnest,-0.04606342755111443,0.3417021220044628,False
cider,skeptical,-0.2886760519993881,0.25267278415828015,False
cider,attractive,-0.2576580979295186,-0.46728525907815627,True
cider,polished,-0.2731027893820794,-0.12098949890067592,True
cider,irresponsible,-1.693248193301528,0.1283610630705819,False
cider,artificial,-1.0802935561460236,-0.32231941403328795,True
cider,liberal,0.009942341044141966,0.24328016414684647,True
cider,busy,-0.44110893557206343,-0.031032512962053147,True
cider,sensitive,-0.5367777319405502,-0.23868607501653227,True
cider,deceptive,-0.7964349113812289,-0.19906151095754987,True
cider,caring,-0.30355856571946155,-0.014295972780318043,True
cider,bizarre,-0.7898518572504527,-0.16239989350311929,True
cider,mellow,0.6875611938459749,0.05036344425363497,True
cider,ordinary,-0.47569401344048706,-0.19107124474219095,True
cider,abrasive,-1.2766292337753926,0.1527436920955685,False
cider,pure,-0.16764474276380018,-0.35566527825826083,True
cider,dominating,-1.3708719265168556,-0.08144382458736356,True
cider,whimsical,-0.6891503477368923,0.02792275302488048,False
cider,winning,-0.10037797785668177,0.18570015711139684,False
cider,desperate,-1.2691510935585433,0.13398337612639433,False
cider,sensual,-1.5618134362823302,-0.48573351586315566,True
cider,steadfast,-0.24890308604014721,0.21069386509770233,False
cider,complex,-0.5232554809242358,-0.2691799949802856,True
cider,surprising,-0.057571118526585176,-0.22921565575696803,True
cider,negative,-0.8726835391238839,-0.016521402940429208,True
cider,rigid,-1.0172943339038032,-0.15134341903421622,True
cider,suspicious,-0.5160621428083823,-0.005130743490747992,True
cider,charismatic,-0.7211442636810323,0.17254801595911118,False
cider,foolish,-1.1243278698240795,0.10222429437570256,False
cider,bland,-0.21452967551667793,-0.2301829113700073,True
cider,exciting,-0.5370933705673022,-0.3800347362021338,True
cider,mechanical,-0.7375346005220377,0.2122533676162845,False
cider,understanding,-0.16337569875434285,0.12772134234350382,False
cider,disturbing,-0.8736033367608147,-0.22092309290024195,True
cider,stubborn,-0.6071400286167655,-0.004865851052077157,True
cider,restrained,-0.5912530624796736,0.2415089696769387,False
cider,cooperative,-0.19057822251162326,-0.23863669545618046,True
cider,sympathetic,-0.11141278358920421,0.1791282357409391,False
cider,kind,0.03389557438845488,-0.19736553283580413,False
cider,scholarly,0.2766220013612067,0.32012966677990895,True
cider,naive,-0.9535249581663529,0.029693680916910346,False
cider,open,-0.6580766483367969,-0.09617735890727487,True
cider,practical,-0.2180758566337626,0.1510322411536574,False
cider,invisible,-0.5670894364775743,-0.2366208548048208,True
cider,short,0.38838929110988074,-0.08780809435993935,False
cider,patriotic,0.2916716360959189,0.15162984923305628,True
cider,sarcastic,-0.7460760829989703,0.20083414527819843,False
cider,faithful,-0.3373594394361805,-0.025305934663768275,True
cider,skillful,-0.8721756626348706,0.14483817932237533,False
cider,patient,-0.6643875806625137,-0.05428352447393073,True
cider,mistaken,-0.4611832594429607,0.16235435972577802,False
cider,unstable,-1.7840169548903648,-0.21323694291443104,True
cider,sexy,-0.8718730207076709,-0.45443290799173364,True
cider,casual,-0.632676939846134,0.08779069000615539,False
cider,driving,-0.10935982642389605,0.21472241872409253,False
cider,compassionate,-0.18765253921147618,0.11524939781403815,False
cider,erratic,-1.3257403041596434,0.05705391760182485,False
cider,youthful,0.08635990632996304,-0.1492757444278214,False
cider,slow,-0.11913248792949194,-0.22859662242945608,True
cider,active,-0.6726726807886457,-0.28855840447221226,True
cider,dynamic,-0.7815658662385679,-0.24172931049392718,True
cider,gracious,0.13137919881637,-0.027051730483623984,False
cider,curious,-0.30751001665931904,0.10669290718871517,False
cider,stoic,-0.6162587105510495,0.0665131800428098,False
cider,insulting,-0.8634099983080569,0.16751112541227892,False
cider,conciliatory,-0.6371339299807074,0.20888375286200508,False
cider,selfish,-1.6623756841246595,-0.025582613170796912,True
cider,educated,0.046730153310782424,0.1473612871122608,True
cider,adventurous,-0.5191903927485343,-0.11966896164339941,True
cider,secretive,-1.036851449183026,0.03550708640600886,False
cider,rustic,0.8120178399694543,-0.17837575542197537,False
cider,optimistic,-0.42907200445276616,0.09850966305486089,False
cider,alert,-0.22178489755063002,-0.04933865870090448,True
cider,cold,-0.2328241490650098,-0.36464287299637754,True
cider,narrow,0.44481073580742025,-0.007445560558415667,False
cider,skinny,0.08931205230687274,-0.1390184068122017,False
cider,predictable,-0.560491177654138,-0.11387052441126433,True
cider,dignified,-0.18905139123646061,-0.18402323973397527,True
cider,stern,-0.18122146736782022,-0.053243959429998336,True
cider,mystical,-0.3976462813472366,-0.19321791447602085,True
cider,frightening,-0.7868295582870438,-0.22449500436730196,True
cider,cerebral,-0.1693671363949546,0.2581134334026458,False
cider,demanding,-0.9502208270351165,-0.29919994097589603,True
cider,forceful,-1.5091409432405796,0.0993309224013112,False
cider,passionate,-0.5808997746203478,0.06037535387088835,False
cider,emotional,-1.4092540458778158,-0.11705768990084457,True
cider,trim,0.9126401562176085,-0.0026376561876447218,False
cider,irrational,-1.3854001652435546,-0.21731718880144477,True
cider,provocative,-1.3196883951018175,-0.1804495133132782,True
cider,romantic,-0.5280082304884494,-0.38386758866578063,True
cider,blunt,-0.751822093237613,0.261431540327181,False
cider,calm,-0.45731970454424065,-0.18701511328276518,True
cider,sweet,0.4234236505439316,-0.38019568538821435,False
cider,glamorous,-0.9127400535953324,-0.4946110088397582,True
cider,fiery,-0.2857645837916259,-0.24433226297339056,True
cider,crude,-1.0467138484195844,0.13218802442716626,False
cider,extreme,-0.9461905312389883,-0.020060760325847537,True
cider,cute,0.07581088672405888,-0.3505208607959147,False
cider,delicate,0.09144283308734064,-0.44882900122438396,False
cider,cheerful,0.04539904447140865,-0.15273952160401752,False
cider,enigmatic,-0.43827695449345894,-0.06424570703573916,True
cider,profound,-0.26982676846753306,-0.08111878832443051,True
cider,secure,-0.412705904515037,0.024096247421889327,False
cider,hurried,-1.072387728977491,-0.09358222236770007,True
cider,gentle,0.5516060453754414,-0.13389395540296237,False
cider,constant,-0.8610006270805705,-0.247760378838113,True
cider,conscientious,-0.31684776590099417,0.29056858517300543,False
cider,sloppy,-1.1368613462836574,-0.07406719094051764,True
cider,appreciative,0.16799341967050593,0.25535345409116555,True
cider,clumsy,-0.9562945189532016,-0.10469514561552411,True
cider,dull,-0.2647122268921906,-0.28468117884534333,True
cider,elegant,-0.2333461641335177,-0.4717390383118229,True
cider,petty,-0.8571102293030498,0.08684920686569321,False
cider,impractical,-0.864881930579106,-0.10157676860509655,True
cider,contradictory,-1.243966830076761,-0.006028857001644428,True
cider,quiet,-0.049475473432502325,-0.10754601202432805,True
cider,treacherous,-1.305069098381145,-0.13039513378296444,True
cider,paranoid,-1.3175212555314735,0.19234929475616272,False
cider,vague,-0.16333472783500055,-0.09731234177847156,True
cider,playful,-0.5850539663778419,-0.21499316463845208,True
cider,honest,-0.19399099814504026,0.1942038094077949,False
cider,overweight,-0.3030192387990743,0.04300416297347062,False
cider,weak,-0.6209697098343824,-0.2826563095505155,True
cider,bewildered,-0.617647477263357,0.15895294762008644,False
cider,charming,-0.07046591669056114,-0.1837291891134333,True
cider,sophisticated,-0.360321536612932,-0.1839424304418053,True
cider,false,-1.018414922794766,-0.22472056689790385,True
cider,gallant,-0.6274089008533174,0.16891466678549186,False
cider,vulnerable,-1.0045071951932991,-0.17341697068466772,True
cider,reliable,-0.07209626590602296,0.0774888292194369,False
cider,crisp,0.6470443164428024,-0.2821036176061914,False
cider,tense,-1.010257179684195,-0.09689614397043557,True
cider,predatory,-1.7181184530697886,-0.048384931394401726,True
cider,unrealistic,-1.3042670358878197,-0.3068284311155893,True
cider,fraudulent,-1.2866054081047587,0.08179438950459136,False
cider,modern,-0.08372087755832922,-0.27307431436705226,True
cider,subtle,-0.20298477996803405,-0.2447444767304433,True
cider,dependent,-0.880862815388978,-0.14985809120584218,True
cider,subjective,-0.4820007265333937,-0.08701446105993722,True
cider,dishonest,-1.1958492255592654,0.3234597324065761,False
cider,relaxed,-0.2512250533828813,0.05387797490484037,False
cider,maternal,0.23661875070367383,-0.3011197675089008,False
cider,destructive,-1.669454139820602,-0.08587232273206205,True
cider,creative,-0.32713350903298843,-0.00687597587047157,True
cider,calculating,-0.8798285486874531,0.16618136659902652,False
cider,impatient,-1.113002035921411,0.19253056011381442,False
cider,outspoken,-1.035414124008961,0.1432097557405987,False
cider,conventional,0.1039721557722494,0.045784007541392,True
cider,intense,-0.8331437560934072,-0.23563335343072964,True
cider,respectful,0.08580093576110456,0.12360349110108812,True
cider,loyal,-0.2043867040593661,0.03828858577107714,False
cider,unpredictable,-1.4248510873576796,-0.20447718767293613,True
cider,private,-0.5263478441420607,-0.07837532823235094,True
cider,systematic,-0.9586289552337234,0.0753884068943961,False
cider,knowledge,-0.01929107429444038,0.06692700190985273,False
cider,dramatic,-0.8762777646355618,-0.3936378921659366,True
cider,reflective,-0.2983302268125535,0.22929732384140172,False
cider,fat,0.2120813882837002,-0.32429102732305326,False
cider,efficient,-0.4659510897731504,0.01097337905820172,False
cider,solitary,-0.4642221410738494,0.13615371920854985,False
cider,flamboyant,-0.8907380959482515,0.1144032742941601,False
cider,slim,0.1768579567299725,-0.29605833680769666,False
cider,popular,-0.0336222179228162,-0.2550526566304776,True
cider,flexible,-0.34211643388679003,-0.14872673097277422,True
cider,brilliant,-0.1047056976255877,-0.13578696420736888,True
cider,competitive,-0.7420759200416831,0.024076674015606196,False
cider,troublesome,-1.3878542134979803,-0.09881848560469268,True
cider,courageous,-0.6932479677381416,-0.014418255175735244,True
cider,experimental,-0.6929844140897333,0.04099733865169517,False
cider,extraordinary,-0.5717050123158159,-0.34257979697295526,True
cider,hostile,-1.0352556205817798,0.011461684809689022,False
cider,energetic,-0.4603279457017378,-0.13842268098443172,True
cider,transparent,-0.7785121594664807,-0.24687288840287297,True
cider,confused,-1.1225574232621651,0.07002525232843364,False
cider,reserved,-0.7987505282808882,0.1863052949228104,False
cider,tiny,0.6357564750560092,-0.4543111260209817,False
cider,spontaneous,-0.8496024422870729,-0.23888965857142094,True
cider,painstaking,-0.45800118869861844,0.054436381159555944,False
cider,careless,-1.7907330532798753,0.11488458714461705,False
cider,original,-0.25576080920238864,-0.034085213091017696,True
cider,peaceful,-0.17243201196500338,-0.3710249745375068,True
cider,independent,-0.880427254454743,-0.3025531257786091,True
cider,balanced,0.20620924612045122,-0.05668392557717653,False
cider,firm,-0.17845671451727954,-0.055240472810680306,True
vodka,tidy,-0.4920643443846029,-0.15794269102816988,True
vodka,malicious,-0.39702917256056713,0.03220340815093639,False
vodka,authoritarian,0.11386794098615599,-0.01794911424818076,False
vodka,enthusiastic,-0.2704383197947186,0.09523311787017792,False
vodka,timid,-0.6964794077815196,0.2030568243557518,False
vodka,objective,0.23673809612073368,0.06955486515524846,True
vodka,outrageous,-0.04361261735167805,-0.14943190958730224,True
vodka,aspiring,-0.24395360021854878,0.0497394192927953,False
vodka,persuasive,-0.7481779535337004,-0.03997125623466352,True
vodka,determined,-0.6840676714441432,-0.01886879634928381,True
vodka,fixed,-0.41018877648687013,-0.055146002575798596,True
vodka,sporting,0.21482385566609088,0.013000293320802216,True
vodka,strong,-0.4306291832293372,0.0738039807873734,False
vodka,ambitious,-0.877481591544845,0.04484952977005459,False
vodka,cynical,-0.1560787100964646,0.07337477000866818,False
vodka,amusing,-0.892200971335725,-0.028836971679599765,True
vodka,sharing,-0.03745403501058509,0.27474827566561744,False
vodka,proud,-0.23258740150608043,0.1540159088388951,False
vodka,tall,0.4205774359769272,0.08759762222607363,True
vodka,decisive,-0.48872042047000747,-0.012177960151459334,True
vodka,intelligent,-0.4751272609908784,0.14683443943851993,False
vodka,responsible,-0.2724208913439464,0.04600574259287175,False
vodka,miserable,-0.3647383315801201,0.2154399420278034,False
vodka,neat,-0.40836190307416026,-0.0259375199336227,True
vodka,responsive,-1.05568430899864,-0.03489851574235408,True
vodka,muscular,0.3339836312944686,0.07353413000005189,True
vodka,heroic,-0.38554051610025997,0.17708767614821344,False
vodka,dry,-0.3876299965632592,-0.11732140602457992,True
vodka,upright,-1.0599322462085115,-0.16698984953672252,True
vodka,retiring,-0.49136533233618956,0.004052720466522515,False
vodka,imaginative,-0.9580306767383383,0.02698653364233467,False
vodka,impressive,-0.2152293165604124,-0.07954328556482745,True
vodka,serious,0.18090821753053254,0.30175564665024385,True
vodka,gloomy,-0.2615286162124899,0.08426491577881187,False
vodka,eloquent,-0.712199486944412,0.07796904360811857,False
vodka,hesitant,-0.6631438738410429,0.1384023525312963,False
vodka,progressive,-0.05993418931037681,-0.16256227844219007,True
vodka,precise,-0.12736013966498502,-0.0720817347328915,True
vodka,anxious,-0.6467236955346716,0.15882965512009967,False
vodka,grim,-0.05778152883130255,0.004660924398756728,False
vodka,brittle,-0.5705349980681744,-0.19604500501210034,True
vodka,soft,-0.6346990531277855,0.0020361334246955303,False
vodka,criminal,0.18633573106654353,0.04040426596506548,True
vodka,courteous,-1.0636995575656838,-0.022412838654610728,True
vodka,shrewd,-0.7895173631319443,-0.10829884471826738,True
vodka,extravagant,-0.5615204042735092,-0.057699315072596305,True
vodka,confidential,-0.6894687067412809,-0.1800419321809339,True
vodka,meticulous,-0.3783523656440818,-0.11441933713372922,True
vodka,angry,-0.4436010885636207,0.20349874231688966,False
vodka,leader,-0.17431902372844663,0.17824521576625538,False
vodka,capable,-0.515778457141733,-0.031865868918061174,True
vodka,shallow,-0.49074095207262564,-0.04920973929214782,True
vodka,solid,-0.2812537458043882,-0.0411042261001393,True
vodka,dedicated,-0.04700250692076155,0.03210212490044213,False
vodka,obvious,-0.15916431355082702,-0.15322936988876087,True
vodka,lazy,-0.7915871400797216,0.1046059186607794,False
vodka,disruptive,-1.0995071666734233,-0.1624422261566318,True
vodka,innovative,-0.5916581585713637,-0.16755929567391215,True
vodka,discreet,-0.12608580904343644,-0.02137606498225928,True
vodka,neutral,-0.2849983019043368,0.041187252720214375,False
vodka,unreliable,-0.5059246415644744,-0.21845286673070397,True
vodka,directed,-0.06791279064908184,0.06025038637913096,False
vodka,misguided,-1.192944023287494,-0.11911122323340682,True
vodka,colorful,-0.34741988223012454,-0.035185694939949184,True
vodka,quirky,-0.3931208608683426,-0.1637818281638255,True
vodka,sober,0.11746191134449382,0.1576608289118898,True
vodka,stylish,0.07881807950516685,0.0625123056344266,True
vodka,humble,-0.6318250902067147,0.04366630677816964,False
vodka,preoccupied,-0.7739594196202124,0.07125655989673847,False
vodka,generous,-0.6269643271048853,-0.08835686225348367,True
vodka,steady,-0.4516945003188748,-0.12523959040827687,True
vodka,deep,-0.1419258715757966,-0.005303558479271427,True
vodka,simple,-0.07724936256748732,0.06316373892376873,False
vodka,coarse,-0.15603315813285334,-0.07379167686496597,True
vodka,benevolent,-0.8566751674704813,0.006981935703625745,False
vodka,frivolous,-0.8043044952812011,-0.14058045470938932,True
vodka,complaining,-0.5509424244778247,0.0901350696613973,False
vodka,healthy,-0.18292266645167402,0.12249590938358106,False
vodka,passive,-0.39632645906730163,0.28638439813772665,False
vodka,obsessive,-0.06763119600965799,0.013728149043721175,False
vodka,difficult,-0.4505315927844038,-0.03500501056697155,True
vodka,admirable,-1.986117034635425,-0.12600814540388403,True
vodka,humorous,-0.3902546767562291,-0.04254723353029861,True
vodka,disciplined,-0.7643305349712837,0.04782165107649408,False
vodka,strict,0.29916722999785555,0.15570998545129167,True
vodka,mature,-0.15927106799783758,0.24004062813210947,False
vodka,superficial,-0.48594775879783175,0.06499381453811237,False
vodka,solemn,-0.4560123255444731,0.25302674484979554,False
vodka,religious,-0.0955068441455902,0.20105303432696645,False
vodka,conservative,0.41490447233326244,-0.17208405164886226,False
vodka,messy,-0.9222970205756345,-0.0317647945760741,True
vodka,logical,-0.6211412481311857,0.0075729662072410355,False
vodka,wise,-0.43211307227028795,0.035537350860004445,False
vodka,witty,-0.5794174725897763,-0.0200151880251764,True
